,24hr,7d,link,logo,marketcap,name,price,symbol,time
17008, 2.25%, 4.07%,/currencies/polkadot-new,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/6636.png""/>",3542033646,Polkadot,4.15,DOT,20201031013119page1
17009, 1.19%, 2.87%,/currencies/bitcoin-sv,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/3602.png""/>",3020311319,Bitcoin SV,162.75,BSV,20201031013119page1
17010, 0.25%, 14.74%,/currencies/cardano,,2893846613,Cardano,0.093012,ADA,20201031013119page1
17011, 0.00%, 0.02%,/currencies/usd-coin,,2879393914,USD Coin,1,USDC,20201031013119page1
17012, 4.08%, 5.18%,/currencies/eos,,2347519115,EOS,2.5,EOS,20201031013119page1
17013, 0.89%, 3.01%,/currencies/monero,,2167698673,Monero,122.17,XMR,20201031013119page1
17014, 2.86%, 4.35%,/currencies/tron,,1829074628,TRON,0.025524,TRX,20201031013119page1
17015, 6.00%, 18.04%,/currencies/crypto-com-coin,,1754650024,Crypto.com Coin,0.08345,CRO,20201031013119page1
17016, 0.75%, 8.24%,/currencies/stellar,,1611536786,Stellar,0.077196,XLM,20201031013119page1
17017, 0.12%, 3.37%,/currencies/wrapped-bitcoin,,1570691355,Wrapped Bitcoin,13403.72,WBTC,20201031013119page1
17018, 2.15%, 13.45%,/currencies/tezos,,1435578735,Tezos,1.92,XTZ,20201031013119page1
17019, 0.29%, 1.71%,/currencies/unus-sed-leo,,1269534680,UNUS SED LEO,1.27,LEO,20201031013119page1
17020, 1.52%, 19.36%,/currencies/neo,,1038754982,Neo,14.73,NEO,20201031013119page1
17021, 5.06%, 12.20%,/currencies/cosmos,,967054416,Cosmos,4.71,ATOM,20201031013119page1
17022, 0.44%, 0.66%,/currencies/multi-collateral-dai,,927269287,Dai,1,DAI,20201031013119page1
17023, 1.09%, 11.79%,/currencies/nem,,860144684,NEM,0.095572,XEM,20201031013119page1
17024, 5.23%, 11.95%,/currencies/huobi-token,,821865018,Huobi Token,3.97,HT,20201031013119page1
17025, 4.04%, 24.94%,/currencies/filecoin,,720913701,Filecoin,28.95,FIL,20201031013119page1
17026, 2.23%, 8.20%,/currencies/iota,,717898808,IOTA,0.258281,MIOTA,20201031013119page1
17027, 0.00%, 0.00%,/currencies/binance-usd,,710282892,Binance USD,0.9999,BUSD,20201031013119page1
17028, 3.44%, 5.45%,/currencies/dash,,673627130,Dash,68.81,DASH,20201031013119page1
17029, 0.11%, 17.39%,/currencies/vechain,,653083829,VeChain,0.010154,VET,20201031013119page1
17030, 1.59%, 4.67%,/currencies/ethereum-classic,,609160799,Ethereum Classic,5.24,ETC,20201031013119page1
17031, 1.17%, 7.73%,/currencies/theta,,599215134,THETA,0.599215,THETA,20201031013119page1
17032, 2.30%, 8.29%,/currencies/zcash,,598432714,Zcash,57.72,ZEC,20201031013119page1
17033, 2.23%, 12.12%,/currencies/maker,,519772112,Maker,518.14,MKR,20201031013119page1
17034, 1.16%, 23.61%,/currencies/uniswap,,493054815,Uniswap,2.33,UNI,20201031013119page1
17035, 1.65%, 17.18%,/currencies/omg,,405196501,OMG Network,2.89,OMG,20201031013119page1
17036, 2.33%, 14.69%,/currencies/uma,,379954684,UMA,6.86,UMA,20201031013119page1
17037, 2.20%, 12.33%,/currencies/compound,,371051117,Compound,91.49,COMP,20201031013119page1
17038, 1.94%, 4.65%,/currencies/ftx-token,,350499626,FTX Token,3.72,FTT,20201031013119page1
17039, 1.64%, 18.77%,/currencies/ontology,,345984426,Ontology,0.445976,ONT,20201031013119page1
17040, 9.44%, 26.58%,/currencies/aave,,344035495,Aave,30.67,AAVE,20201031013119page1
17041, 6.83%, 5.06%,/currencies/waves,,333450630,Waves,3.22,WAVES,20201031013119page1
17042, 0.14%, 2.46%,/currencies/dogecoin,,326212273,Dogecoin,0.002571,DOGE,20201031013119page1
17043, 2.78%, 28.95%,/currencies/yearn-finance,,324085363,yearn.finance,10814.48,YFI,20201031013119page1
17044, 3.01%, 2.46%,/currencies/celsius,,322804036,Celsius,1.35,CEL,20201031013119page1
17045, 1.70%, 19.56%,/currencies/synthetix-network-token,,321728416,Synthetix Network Token,3.07,SNX,20201031013119page1
17046, 2.46%, 13.56%,/currencies/bittorrent,,287678284,BitTorrent,0.000291,BTT,20201031013119page1
17047, 3.88%, 16.64%,/currencies/algorand,,281300591,Algorand,0.257717,ALGO,20201031013119page1
17048, 0.99%, 14.16%,/currencies/basic-attention-token,,280172587,Basic Attention Token,0.188495,BAT,20201031013119page1
17049, 0.00%, 0.01%,/currencies/husd,,278081317,HUSD,0.99992,HUSD,20201031013119page1
17050, 10.48%, 27.17%,/currencies/abbc-coin,,272536716,ABBC Coin,0.389205,ABBC,20201031013119page1
17051, 1.42%, 8.67%,/currencies/digibyte,,272649938,DigiByte,0.019903,DGB,20201031013119page1
17052, 6.13%, 4.12%,/currencies/okb,,257694461,OKB,4.29,OKB,20201031013119page1
17053, 4.77%, 8.90%,/currencies/kusama,,256497626,Kusama,30.28,KSM,20201031013119page1
17054, 0.05%, 0.04%,/currencies/trueusd,,254374636,TrueUSD,1,TUSD,20201031013119page1
17055, 0.42%, 12.77%,/currencies/0x,,244198200,0x,0.328251,ZRX,20201031013119page1
17056, 0.10%, 0.37%,/currencies/paxos-standard,,244599675,Paxos Standard,0.998562,PAX,20201031013119page1
17057, 8.03%, 20.59%,/currencies/ren,,236104940,Ren,0.266926,REN,20201031013119page1
17058, 1.80%, 16.53%,/currencies/celo,,205997171,Celo,1.66,CELO,20201031013119page1
17059, 8.41%, 15.30%,/currencies/hedgetrade,,205705624,HedgeTrade,0.606387,HEDG,20201031013119page1
17060, 3.66%, 19.05%,/currencies/ocean-protocol,,190810922,Ocean Protocol,0.460866,OCEAN,20201031013119page1
17061, 2.59%, 15.60%,/currencies/qtum,,189561503,Qtum,1.95,QTUM,20201031013119page1
17062, 1.90%, 11.28%,/currencies/energy-web-token,,186950933,Energy Web Token,6.22,EWT,20201031013119page1
17063, 0.32%, 12.87%,/currencies/icon,,186878348,ICON,0.326695,ICX,20201031013119page1
17064, 2.67%, 12.72%,/currencies/zilliqa,,184601693,Zilliqa,0.017451,ZIL,20201031013119page1
17065, 0.83%, 8.33%,/currencies/hedera-hashgraph,,172546135,Hedera Hashgraph,0.029698,HBAR,20201031013119page1
17066, 0.33%, 13.90%,/currencies/kyber-network,,158853176,Kyber Network,0.800889,KNC,20201031013119page1
17067, 2.03%, 1.96%,/currencies/quant,,156688119,Quant,12.98,QNT,20201031013119page1
17068, 3.01%, 23.06%,/currencies/loopring,,146709318,Loopring,0.128054,LRC,20201031013119page1
17069, 1.48%, 6.14%,/currencies/decred,,145265189,Decred,11.92,DCR,20201031013119page1
17070, 1.56%, 7.68%,/currencies/augur,,133666573,Augur,12.15,REP,20201031013119page1
17071, 1.51%, 7.93%,/currencies/lisk,,130529211,Lisk,1.03,LSK,20201031013119page1
17072, 1.34%, 9.70%,/currencies/bitcoin-gold,,124934608,Bitcoin Gold,7.13,BTG,20201031013119page1
17073, 0.30%, 0.30%,/currencies/revain,,122223145,Revain,0.010643,REV,20201031013119page1
17074, 4.68%, 6.51%,/currencies/aragon,,121573522,Aragon,3.07,ANT,20201031013119page1
17075, 2.53%, 19.33%,/currencies/cybervein,,118595801,CyberVein,0.11184,CVT,20201031013119page1
17076, 0.72%, 3.57%,/currencies/terra-luna,,117682838,Terra,0.304451,LUNA,20201031013119page1
17077, 0.80%, 4.00%,/currencies/zb-token,,117811269,ZB Token,0.254293,ZB,20201031013119page1
17078, 3.82%, 24.55%,/currencies/nxm,,115619936,NXM,21.74,NXM,20201031013119page1
17079, 1.10%, 7.55%,/currencies/siacoin,,113774210,Siacoin,0.00253,SC,20201031013119page1
17080, 0.82%, 11.98%,/currencies/near-protocol,,112175969,NEAR Protocol,0.641458,NEAR,20201031013119page1
17081, 3.39%, 13.31%,/currencies/the-midas-touch-gold,,111222792,The Midas Touch Gold,0.017701,TMTG,20201031013119page1
17082, 6.99%, 17.70%,/currencies/reserve-rights,,110374143,Reserve Rights,0.011805,RSR,20201031013119page1
17083, 16.65%, 2.53%,/currencies/blockstack,,106573835,Blockstack,0.163385,STX,20201031013119page1
17084, 1.95%, 14.16%,/currencies/enjin-coin,,104717101,Enjin Coin,0.127218,ENJ,20201031013119page1
17085, 2.80%, 7.20%,/currencies/ampleforth,,103691857,Ampleforth,0.95963,AMPL,20201031013119page1
17086, 3.16%, 13.87%,/currencies/elrond-egld,,103828895,Elrond,7.57,EGLD,20201031013119page1
17087, 3.71%, 14.56%,/currencies/nano,,97596084,Nano,0.732438,NANO,20201031013119page1
17088, 4.23%, 14.73%,/currencies/nexo,,94030581,Nexo,0.167912,NEXO,20201031013119page1
17089, 0.13%, 16.00%,/currencies/decentraland,,93925536,Decentraland,0.063289,MANA,20201031013119page1
17090, 0.04%, 27.60%,/currencies/band-protocol,,89082520,Band Protocol,4.35,BAND,20201031013119page1
17091, 1.80%, 16.97%,/currencies/avalanche,,88505816,Avalanche,3.61,AVAX,20201031013119page1
17092, 2.26%, 8.96%,/currencies/sushiswap,,86634997,SushiSwap,0.605356,SUSHI,20201031013119page1
17093, 7.65%, 13.04%,/currencies/bitcoin-diamond,,86548041,Bitcoin Diamond,0.464082,BCD,20201031013119page1
17094, 0.94%, 10.32%,/currencies/numeraire,,84832625,Numeraire,23.9,NMR,20201031013119page1
17095, 5.54%, 11.88%,/currencies/velas,,84305132,Velas,0.040037,VLX,20201031013119page1
17096, 2.92%, 6.81%,/currencies/monacoin,,82533185,MonaCoin,1.26,MONA,20201031013119page1
17097, 1.06%, 12.12%,/currencies/ravencoin,,81690565,Ravencoin,0.011084,RVN,20201031013119page1
17098, 0.71%, 12.38%,/currencies/orchid,,78829589,Orchid,0.214453,OXT,20201031013119page1
17099, 1.18%, 8.69%,/currencies/nervos-network,,78255637,Nervos Network,0.003688,CKB,20201031013119page1
17100, 3.60%, 18.79%,/currencies/golem-network-tokens,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1455.png""/>",76724410,Golem,0.077447,GNT,20201031013134page2
17101, 14.13%, 18.46%,/currencies/divi,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/3441.png""/>",77214848,Divi,0.039123,DIVI,20201031013134page2
17102, 2.55%, 11.17%,/currencies/bytom,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1866.png""/>",77740957,Bytom,0.056194,BTM,20201031013134page2
17103, 0.27%, 7.64%,/currencies/holo,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2682.png""/>",77052867,Holo,0.000462,HOT,20201031013134page2
17104, 1.80%, 10.56%,/currencies/iostoken,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2405.png""/>",74522262,IOST,0.004889,IOST,20201031013134page2
17105, 2.51%, 12.58%,/currencies/status,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1759.png""/>",72715714,Status,0.020953,SNT,20201031013134page2
17106, 7.16%, 26.87%,/currencies/arweave,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5632.png""/>",72409284,Arweave,2.17,AR,20201031013134page2
17107, 0.23%, 0.99%,/currencies/pax-gold,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/4705.png""/>",70994364,PAX Gold,1895.35,PAXG,20201031013134page2
17108, 1.24%, 17.69%,/currencies/balancer,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5728.png""/>",70844150,Balancer,10.2,BAL,20201031013134page2
17109, 0.57%, 7.36%,/currencies/iotex,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2777.png""/>",70908821,IoTeX,0.007284,IOTX,20201031013134page2
17110, 11.41%, 0.73%,/currencies/bitcoin-bep2,,70120755,Bitcoin BEP2,14020.91,BTCB,20201031013134page2
17111, 0.02%, 6.19%,/currencies/kucoin-shares,,68669166,KuCoin Shares,0.85062,KCS,20201031013134page2
17112, 5.48%, 23.73%,/currencies/solana,,67877951,Solana,1.48,SOL,20201031013134page2
17113, 8.01%, 2.68%,/currencies/uquid-coin,,65950883,Uquid Coin,6.6,UQC,20201031013134page2
17114, 1.13%, 25.07%,/currencies/swipe,,65330599,Swipe,0.851025,SXP,20201031013134page2
17115, 6.69%, 18.01%,/currencies/thorchain,,65028203,THORChain,0.410448,RUNE,20201031013134page2
17116, 0.57%, 15.49%,/currencies/storj,,63597289,Storj,0.319897,STORJ,20201031013134page2
17117, 0.19%, 9.43%,/currencies/swissborg,,63149473,SwissBorg,0.068385,CHSB,20201031013134page2
17118, 6.07%, 14.76%,/currencies/rlc,,61313229,iExec RLC,0.765738,RLC,20201031013134page2
17119, 0.54%, 2.55%,/currencies/rsk-infrastructure-framework,,61283501,RSK Infrastructure Framework,0.09341,RIF,20201031013134page2
17120, 2.04%, 20.69%,/currencies/verge,,60052701,Verge,0.003666,XVG,20201031013134page2
17121, 2.64%, 19.63%,/currencies/matic-network,,58951906,Matic Network,0.013782,MATIC,20201031013134page2
17122, 0.92%, 8.48%,/currencies/steem,,57508149,Steem,0.146806,STEEM,20201031013134page2
17123, 0.69%, 3.65%,/currencies/energi,,57232887,Energi,1.66,NRG,20201031013134page2
17124, 0.51%, 5.79%,/currencies/horizen,,55872710,Horizen,5.44,ZEN,20201031013134page2
17125, 11.75%, 9.54%,/currencies/gnosis-gno,,54096905,Gnosis,48.97,GNO,20201031013134page2
17126, 4.46%, 17.46%,/currencies/komodo,,54092482,Komodo,0.441569,KMD,20201031013134page2
17127, 8.95%, 29.76%,/currencies/yearn-finance-ii,,51945966,DFI.Money,1345.89,YFII,20201031013134page2
17128, 6.88%, 20.80%,/currencies/kava,,51259106,Kava.io,1.53,KAVA,20201031013134page2
17129, 1.00%, 12.72%,/currencies/bitshares,,50495614,BitShares,0.016846,BTS,20201031013134page2
17130, 6.91%, 14.48%,/currencies/just,,49543336,JUST,0.021919,JST,20201031013134page2
17131, 1.71%, 10.38%,/currencies/serum,,49168844,Serum,0.983377,SRM,20201031013134page2
17132, 0.80%, 12.27%,/currencies/wax,,47841778,WAX,0.034287,WAXP,20201031013134page2
17133, 2.44%, 14.49%,/currencies/unibright,,48231697,Unibright,0.324138,UBT,20201031013134page2
17134, 1.02%, 1.15%,/currencies/maidsafecoin,,47256368,MaidSafeCoin,0.104422,MAID,20201031013134page2
17135, 2.25%, 14.43%,/currencies/ardor,,46949396,Ardor,0.046996,ARDR,20201031013134page2
17136, 0.98%, 12.90%,/currencies/chiliz,,46179884,Chiliz,0.009385,CHZ,20201031013134page2
17137, 2.54%, 11.67%,/currencies/aelf,,46022256,aelf,0.084525,ELF,20201031013134page2
17138, 1.04%, 8.92%,/currencies/theta-fuel,,45914514,Theta Fuel,0.009252,TFUEL,20201031013134page2
17139, 4.81%, 19.74%,/currencies/hive-blockchain,,45893138,Hive,0.111649,HIVE,20201031013134page2
17140, 0.50%, 13.31%,/currencies/electroneum,,44156867,Electroneum,0.004327,ETN,20201031013134page2
17141, 3.92%, 22.38%,/currencies/helium,,42845483,Helium,0.815555,HNT,20201031013134page2
17142, 9.34%, 27.57%,/currencies/ankr,,42902224,Ankr,0.007359,ANKR,20201031013134page2
17143, 0.60%, 18.06%,/currencies/tomochain,,42859717,TomoChain,0.564871,TOMO,20201031013134page2
17144, 7.09%, 12.87%,/currencies/irisnet,,42631113,IRISnet,0.049652,IRIS,20201031013134page2
17145, 3.86%, 2.93%,/currencies/wanchain,,42566250,Wanchain,0.252244,WAN,20201031013134page2
17146, 5.33%, 9.74%,/currencies/sun,,42444449,SUN,9.26,SUN,20201031013134page2
17147, 3.50%, 8.65%,/currencies/hxro,,42251104,Hxro,0.232166,HXRO,20201031013134page2
17148, 1.46%, 6.80%,/currencies/curve-dao-token,,41911400,Curve DAO Token,0.40209,CRV,20201031013134page2
17149, 1.11%, 15.55%,/currencies/hypercash,,41635600,HyperCash,0.928192,HC,20201031013134page2
17150, 2.36%, 12.53%,/currencies/utrust,,40283061,Utrust,0.089518,UTK,20201031013134page2
17151, 1.71%, 37.77%,/currencies/bancor,,40226944,Bancor,0.579488,BNT,20201031013134page2
17152, 3.55%, 12.50%,/currencies/quarkchain,,39800294,QuarkChain,0.004378,QKC,20201031013134page2
17153, 0.08%, 8.02%,/currencies/stratis,,39227576,Stratis,0.392214,STRAT,20201031013134page2
17154, 11.04%, 26.73%,/currencies/fantom,,38125910,Fantom,0.017897,FTM,20201031013134page2
17155, 1.72%, 9.17%,/currencies/sharetoken,,36974539,ShareToken,0.018259,SHR,20201031013134page2
17156, 0.27%, 0.85%,/currencies/stasis-euro,,36800545,STASIS EURO,1.15,EURS,20201031013134page2
17157, 10.44%, 26.80%,/currencies/flexacoin,,36344517,Flexacoin,0.004997,FXC,20201031013134page2
17158, 4.35%, 22.72%,/currencies/zcoin,,35958248,Zcoin,3.22,XZC,20201031013134page2
17159, 2.00%, 6.44%,/currencies/pundi-x,,35467185,Pundi X,0.000151,NPXS,20201031013134page2
17160, 11.06%, 14.86%,/currencies/crypto-com,,35437448,MCO,2.24,MCO,20201031013134page2
17161, 3.83%, 10.31%,/currencies/gatetoken,,35173709,GateToken,0.458509,GT,20201031013134page2
17162, 4.02%, 11.97%,/currencies/ark,,35266691,Ark,0.282521,ARK,20201031013134page2
17163, 2.95%, 4.38%,/currencies/voyager-token,,34705163,Voyager Token,0.156122,VGX,20201031013134page2
17164, 3.84%, 15.26%,/currencies/fetch,,34237052,Fetch.ai,0.045887,FET,20201031013134page2
17165, 10.08%, 26.32%,/currencies/redd,,34157380,ReddCoin,0.001186,RDD,20201031013134page2
17166, 2.72%, 9.46%,/currencies/solve,,34035534,SOLVE,0.090604,SOLVE,20201031013134page2
17167, 11.27%, 13.90%,/currencies/tellor,,33150995,Tellor,21.75,TRB,20201031013134page2
17168, 2.92%, 8.25%,/currencies/v-systems,,32174832,v.systems,0.015147,VSYS,20201031013134page2
17169, 2.92%, 7.62%,/currencies/dia,,31988542,DIA,1.13,DIA,20201031013134page2
17170, 7.31%, 18.74%,/currencies/kin,,31942282,Kin,0.000021,KIN,20201031013134page2
17171, 1.34%, 10.92%,/currencies/power-ledger,,31871882,Power Ledger,0.075158,POWR,20201031013134page2
17172, 1.04%, 11.62%,/currencies/waykichain,,31762229,WaykiChain,0.168054,WICC,20201031013134page2
17173, 2.17%, 14.85%,/currencies/aeternity,,30671116,Aeternity,0.094689,AE,20201031013134page2
17174, 5.61%, 9.75%,/currencies/singularitynet,,30621310,SingularityNET,0.036302,AGI,20201031013134page2
17175, 12.11%, 29.81%,/currencies/xdai,,30506109,xDai,9.84,STAKE,20201031013134page2
17176, 27.89%, 47.85%,/currencies/apm-coin,,30446920,apM Coin,0.084137,APM,20201031013134page2
17177, 0.14%, 12.69%,/currencies/melon,,30422548,Melon,20.39,MLN,20201031013134page2
17178, 1.19%, 4.74%,/currencies/super-zero-protocol,,29253375,Super Zero Protocol,0.098964,SERO,20201031013134page2
17179, 0.45%, 19.17%,/currencies/aion,,28266618,Aion,0.06037,AION,20201031013134page2
17180, 6.99%, 8.48%,/currencies/digitex-futures,,28182001,Digitex Futures,0.03027,DGTX,20201031013134page2
17181, 5.42%, 25.50%,/currencies/kleros,,27811391,Kleros,0.050238,PNK,20201031013134page2
17182, 0.11%, 20.36%,/currencies/handshake,,27680648,Handshake ,0.086996,HNS,20201031013134page2
17183, 1.26%, 0.88%,/currencies/wirex-token,,26845534,Wirex Token,0.008947,WXT,20201031013134page2
17184, 2.52%, 6.18%,/currencies/thunder-token,,26524198,Thunder Token,0.004505,TT,20201031013134page2
17185, 3.03%, 13.25%,/currencies/harmony,,26567823,Harmony,0.004247,ONE,20201031013134page2
17186, 1.31%, 17.20%,/currencies/orbs,,26403376,Orbs,0.01184,ORBS,20201031013134page2
17187, 25.59%, 13.52%,/currencies/mxc,,26179732,MXC,0.010223,MXC,20201031013134page2
17188, 8.21%, 38.74%,/currencies/origintrail,,26218584,OriginTrail,0.082002,TRAC,20201031013134page2
17189, 5.71%, 12.51%,/currencies/streamr,,25853788,Streamr,0.037343,DATA,20201031013134page2
17190, 2.34%, 6.42%,/currencies/haven-protocol,,25546487,Haven Protocol,1.85,XHV,20201031013134page2
17191, 2.59%, 14.40%,/currencies/gxchain,,25504016,GXChain,0.364343,GXC,20201031013134page2
17192, 47.53%, 28.12%,/currencies/travala,,25174214,Travala.com,0.6009,AVA,20201031013134page2
17193, 0.10%, 11.61%,/currencies/elastos,,25157833,Elastos,1.46,ELA,20201031013134page2
17194, 1.80%, 2.28%,/currencies/wink-tronbet,,24991013,WINk,0.00008,WIN,20201031013134page2
17195, 8.72%, 5.61%,/currencies/ultra,,24710009,Ultra,0.087475,UOS,20201031013134page2
17196, 5.76%, 101.60%,/currencies/nexalt,,24658302,Nexalt,1.27,XLT,20201031013134page2
17197, 1.84%, 3.56%,/currencies/bhex-token,,24166729,BHEX Token,0.123527,BHT,20201031013134page2
17198, 1.00%, 6.95%,/currencies/mx-token,,24129862,MX Token,0.155005,MX,20201031013134page2
17199, 1.81%, 3.79%,/currencies/bosagora,,24060238,BOSAGORA,0.085284,BOA,20201031013134page2
17200, 31.82%, 78.71%,/currencies/hex,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5015.png""/>",4749678001,HEX,0.012183,HEX,20201031013150page3
